date,equity,buy_hold_equity,leveraged_buy_hold_equity,ma120_timing_equity,leveraged_ma120_timing_equity,daily_return,buy_hold_daily_return,leveraged_buy_hold_daily_return,ma120_timing_daily_return,leveraged_ma120_timing_daily_return,target_exposure,actual_equivalent_exposure,overnight_equivalent_exposure,intraday_equivalent_exposure,post_close_equivalent_exposure,pending_next_open_equivalent_exposure,local_defensive_percent,post_close_local_defensive_percent,trend_label,vix_label
2024-07-09,1070270.9791193786,1024100.1595133668,1073194.1337773202,1021997.0037614597,1066647.1062805457,0.0028820620629910953,0.000972592116235127,0.0028820620629910953,0.000972592116235127,0.0028820620629910953,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-10,1102004.0090852203,1034233.7134923136,1105013.8339006873,1032109.7468439917,1098272.6901251427,0.029649528563272597,0.009895080949662294,0.029649528563272597,0.009895080949662294,0.029649528563272597,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-11,1073458.9190542905,1025316.1446542351,1076390.7807048087,1023210.4916796497,1069824.2520435448,-0.025902891274075447,-0.00862239232945372,-0.025902891274075447,-0.00862239232945372,-0.025902891274075447,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-12,1093733.249439393,1031783.3713859748,1096720.484919958,1029664.4369125307,1090029.9347715196,0.018886917817930136,0.00630754403454814,0.018886917817930136,0.00630754403454814,0.018886917817930136,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-15,1102717.5161491372,1034620.7848719045,1105729.2897154703,1032496.0233097348,1098983.7812972716,0.008214312506590845,0.0027500089307683773,0.008214312506590845,0.0027500089307683773,0.008214312506590845,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-16,1122296.1149881324,1040756.2853456681,1125361.3621826484,1038618.9235383051,1118496.0881840985,0.017754863373683337,0.005930192553132541,0.017754863373683337,0.005930192553132541,0.017754863373683337,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-17,1075048.6755376733,1026163.7747118264,1077984.8791764919,1024056.3809914608,1071408.6257075735,-0.04209890671407938,-0.014021064142788364,-0.04209890671407938,-0.014021064142788364,-0.04209890671407938,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-18,1050225.2780012877,1018277.7838251699,1053093.683267965,1016186.5852659306,1046669.2786947046,-0.023090487064662803,-0.007684924259649506,-0.023090487064662803,-0.007684924259649506,-0.023090487064662803,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-19,1029265.3788888432,1011515.8041324662,1032076.5378805902,1016186.5852659306,1046669.2786947046,-0.019957526781619585,-0.006640604165301767,-0.019957526781619585,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-22,1061063.5639644295,1021944.4555440884,1063961.5710671982,1016186.5852659306,1046669.2786947046,0.030894058741113582,0.010309924342275956,0.030894058741113582,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-23,1056032.408619507,1020341.3990236293,1058916.6744871414,1014592.5607348749,1041706.3755146199,-0.004741615409094715,-0.0015686337077934764,-0.004741615409094715,-0.0015686337077934764,-0.004741615409094715,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-24,984197.7505509842,997217.9316356848,986885.8195493851,991599.376284402,970846.2194416496,-0.06802315675371022,-0.02266248082266531,-0.06802315675371022,-0.02266248082266531,-0.06802315675371022,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-25,968778.0919968506,992021.9203425242,971424.0463835263,991599.376284402,970846.2194416496,-0.015667236127598606,-0.005210507280628107,-0.015667236127598606,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-26,1001293.9393359079,1003132.396094701,1004028.7019332709,991599.376284402,970846.2194416496,0.0335637723516596,0.01119982887912463,0.0335637723516596,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2024-07-29,1003023.7992535048,1003722.0168405329,1005763.286493668,991599.376284402,970846.2194416496,0.0017276244763294235,0.000587779587347903,0.0017276244763294235,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
